user_id, session_id, timestamp          , country     , region      , page    , action            , time_spent, device , traffic_source, service        , converted, engagement_level, user_type
    794,      86975, 2024-04-04 01:11:00, UK          , London      , Home    , Page View         ,          6, Mobile , Organic       , Risk Assessment,         0, Low             , New
    509,      30578, 2024-03-20 03:28:00, India       , Mumbai      , Services, Scroll            ,         56, Desktop, Social Media  , AI Security    ,         0, Low             , New
    412,      49614, 2024-02-22 05:19:00, Botswana    , Gaborone    , Pricing , Event Registration,        139, Mobile , Paid Ads      , Data Protection,         1, Medium          , New
    737,      11859, 2024-05-01 01:23:00, Kenya       , Nairobi     , Services, Click             ,         16, Mobile , Direct        , Cloud Security ,         0, Low             , New
    569,      27783, 2024-01-14 20:51:00, India       , Mumbai      , Services, Click             ,        267, Desktop, Social Media  , Cloud Security ,         0, High            , New
    821,      46990, 2024-03-29 04:57:00, India       , Mumbai      , Contact , Click             ,         23, Mobile , Organic       , Data Protection,         0, Low             , New
    503,      79972, 2024-03-05 14:35:00, USA         , New York    , Services, Click             ,        281, Desktop, Organic       , AI Security    ,         0, High            , New
    209,      31369, 2024-01-11 20:14:00, India       , Mumbai      , Home    , Page View         ,         56, Mobile , Organic       , AI Security    ,         0, Low             , New
    456,      90008, 2024-01-12 23:26:00, USA         , New York    , Pricing , Page View         ,        125, Mobile , Paid Ads      , Cloud Security ,         0, Medium          , Returning
    365,      44516, 2024-04-20 02:18:00, Kenya       , Nairobi     , Pricing , Demo Request      ,         60, Mobile , Paid Ads      , AI Security    ,         1, Low             , New
    533,      96583, 2024-04-16 18:40:00, USA         , New York    , Pricing , Page View         ,        173, Mobile , Organic       , AI Security    ,         0, Medium          , New
    238,      25476, 2024-03-13 14:17:00, Botswana    , Gaborone    , About   , Page View         ,        346, Desktop, Paid Ads      , Risk Assessment,         0, High            , New
    264,      43044, 2024-04-16 14:12:00, Kenya       , Nairobi     , Pricing , Page View         ,        160, Mobile , Social Media  , Cloud Security ,         0, Medium          , Returning
    414,      41476, 2024-05-18 05:07:00, India       , Mumbai      , Home    , Scroll            ,        171, Mobile , Social Media  , AI Security    ,         0, Medium          , Returning
   1014,      21499, 2024-05-04 02:25:00, UK          , London      , Services, Scroll            ,        247, Desktop, Organic       , Cloud Security ,         0, Medium          , Returning
    958,      38011, 2024-05-01 22:05:00, Botswana    , Gaborone    , Contact , Page View         ,         27, Mobile , Direct        , Cloud Security ,         0, Low             , New
    995,      11866, 2024-05-11 19:56:00, USA         , New York    , About   , Page View         ,        302, Desktop, Direct        , Data Protection,         0, High            , New
     37,      24873, 2024-02-26 02:37:00, UK          , London      , About   , Page View         ,         63, Mobile , Organic       , Cloud Security ,         0, Low             , New
    946,      82311, 2024-04-28 06:20:00, USA         , New York    , Pricing , Click             ,        129, Desktop, Paid Ads      , Cloud Security ,         0, Medium          , New
    826,      86470, 2024-05-13 03:49:00, USA         , New York    , About   , Page View         ,        223, Desktop, Direct        , Data Protection,         0, Medium          , New
    745,      99971, 2024-04-28 07:27:00, South Africa, Johannesburg, Services, Click             ,         61, Desktop, Paid Ads      , Risk Assessment,         0, Low             , New
    990,      71669, 2024-06-29 00:18:00, Botswana    , Gaborone    , About   , Scroll            ,         29, Mobile , Organic       , AI Security    ,         0, Low             , Returning
    746,      67449, 2024-05-21 13:56:00, India       , Mumbai      , Pricing , Click             ,        256, Desktop, Organic       , Risk Assessment,         0, High            , New
    454,      37868, 2024-06-26 17:51:00, India       , Mumbai      , Services, Page View         ,        110, Mobile , Social Media  , Data Protection,         0, Low             , New
    902,      70941, 2024-03-28 12:50:00, UK          , London      , Blog    , Page View         ,        374, Desktop, Direct        , AI Security    ,         0, High            , New
    669,      23555, 2024-04-09 01:01:00, India       , Mumbai      , Pricing , Click             ,        148, Mobile , Social Media  , Data Protection,         0, Medium          , Returning
    791,      66423, 2024-02-19 22:22:00, USA         , New York    , Contact , Page View         ,        140, Mobile , Social Media  , Cloud Security ,         0, Medium          , New
   1061,      76995, 2024-02-23 03:31:00, USA         , New York    , Pricing , Click             ,        105, Desktop, Paid Ads      , Cloud Security ,         0, Low             , New
    216,      40400, 2024-06-10 12:12:00, Kenya       , Nairobi     , Pricing , Page View         ,        139, Mobile , Paid Ads      , AI Security    ,         0, Medium          , Returning
   1186,      64822, 2024-03-27 00:37:00, South Africa, Johannesburg, Services, Click             ,        159, Mobile , Paid Ads      , Risk Assessment,         0, Medium          , New
   1046,      16192, 2024-05-08 18:06:00, UK          , London      , Services, Page View         ,         80, Mobile , Paid Ads      , Risk Assessment,         0, Low             , New
    500,      88792, 2024-03-20 09:36:00, India       , Mumbai      , Home    , Page View         ,        140, Mobile , Social Media  , Cloud Security ,         0, Medium          , New
   1161,      32498, 2024-01-15 19:23:00, India       , Mumbai      , Home    , Click             ,        110, Desktop, Paid Ads      , Risk Assessment,         0, Low             , Returning
    665,      37928, 2024-01-04 01:22:00, Botswana    , Gaborone    , Services, Page View         ,        176, Mobile , Paid Ads      , Risk Assessment,         0, Medium          , New
    814,      31708, 2024-06-10 23:20:00, UK          , London      , Contact , Page View         ,         99, Mobile , Organic       , Risk Assessment,         0, Low             , New
     83,      87345, 2024-04-04 12:55:00, Botswana    , Gaborone    , Services, Click             ,         57, Mobile , Paid Ads      , Cloud Security ,         0, Low             , New
   1106,      35267, 2024-06-03 00:43:00, Nigeria     , Lagos       , About   , Page View         ,         81, Mobile , Paid Ads      , Data Protection,         0, Low             , New
    798,      76723, 2024-04-07 16:56:00, India       , Mumbai      , Contact , Page View         ,          5, Mobile , Social Media  , Data Protection,         0, Low             , Returning
    767,      83967, 2024-06-08 03:41:00, UK          , London      , Pricing , Demo Request      ,        393, Desktop, Social Media  , AI Security    ,         1, High            , New
     87,      56922, 2024-05-17 07:12:00, Botswana    , Gaborone    , Services, Click             ,        307, Desktop, Direct        , Cloud Security ,         0, High            , Returning
    572,      93002, 2024-02-16 05:11:00, Nigeria     , Lagos       , Services, Scroll            ,        168, Mobile , Organic       , Risk Assessment,         0, Medium          , New
    666,      66283, 2024-05-03 09:06:00, UK          , London      , Services, Scroll            ,        372, Desktop, Paid Ads      , Data Protection,         0, High            , Returning
    721,      57059, 2024-02-26 14:32:00, Botswana    , Gaborone    , Blog    , Page View         ,         73, Mobile , Direct        , Risk Assessment,         0, Low             , New
     49,      34456, 2024-02-07 17:22:00, South Africa, Johannesburg, About   , Page View         ,         99, Mobile , Organic       , AI Security    ,         0, Low             , New
    932,      21237, 2024-05-14 17:33:00, India       , Mumbai      , Blog    , Click             ,        128, Desktop, Social Media  , Data Protection,         0, Medium          , New
    963,      57579, 2024-01-21 19:45:00, South Africa, Johannesburg, About   , Page View         ,         42, Mobile , Organic       , AI Security    ,         0, Low             , Returning
    270,      88378, 2024-02-20 02:15:00, India       , Mumbai      , Contact , Demo Request      ,        122, Desktop, Social Media  , Cloud Security ,         1, Medium          , Returning
   1104,      83213, 2024-06-01 09:04:00, USA         , New York    , Pricing , Click             ,         45, Mobile , Paid Ads      , Data Protection,         0, Low             , Returning
